ExampleID,Senses,ZapPDLMAText,ZapAPText,SpaText,EngText,Audio,Sources
EX0030,S0153,,"ti yaga huiini casi yaga luba'ni , lu ca le' ca racá rihuinnini nápani bandaga huiini stìni la? casi bandaga verde nate ne yaga huiini ca laaca nate la? nápani forma de casi luba', nápani ti guie' huiini color naxiñà casi tulipán pero nahuiini ne ricá ti cuananaxhi huiini luni la? naxiñà también, rócabeni, rócabe cuananaxhi huiini ca ne ne riquiilecabeni la? para ora guiaba gui yanni binni la? o napa angina la? uraa yannicabe, cuini lu de indaabini la? ne ora ma bianda nisa ca la? ma usaa yaanibe usaa yannibeni para para usiándani endahuará, infección ndaani yannicabe","es una plantita como enredadera, se encuetra en en los cercos tiene sus hojitas en tono verde bajo y la plantita también es verde bajo, tiene forma de una enredadera, tiene una florecita color rojo como un tulipán, pero chiquito y da un frutito rojo también, se come esa frutita y lo utilizan cuando a la gente se le inflama la garganta o cuando tiene angina, hacer gárgaras, se poner a hervir en la estufa o comal y cuando se haya enfriado hacen gárgaras para que haga cure la enfermedad, infección en la garganta","this is a small plant, almost like a vine, it is found along fences its small leaves are light green, this little plant is light green in color, it looks like a vine, its flowers are red, almost like that of a hibiscus flower but smaller it produces small fruits that are also red, the small fruits are edible it is used to alleviate inflammation of the throat, or when you have tonsilitis, you gargle with it, you boil it and once it has cooled down, you can gargle with it so that you can cure the illness, the infection in the throat",19d0b92208775e05c46f98252c885218,
EX0031,S0156,,"bitu xiga la? ricá caadxi bola verde luni la?, nápani ti guie' scagá naxiña', ne ricá, ne ora ma nagüí bitu xiga ca la? rúnicabeni también vinu para guè binni ora huará ora pa xi laa ndahuará napa ndaani' por ejemplo, napa gui, napa ndaani' la? ne riquiiñecabe, dxiqué laaca gúpani ti, gúcani juguete sti ca binni binni dxiqué, binni tiempo que, binni binni ndaani' guidxi la? rúnicabe ti casi ti trompo, làni xiga bisunu, ruguucabe sti stacani la? ruchácabe cera idubi vueltani la? ne riguiidecabe chupa hueco huiini' cueeni la? ne ti tabla huiini' la? ne ti ndaa doo la? rusiaacabeni layú","el guaje cirial (morro) da unas bolas verdes, tiene una flor rojiza y cuando ya está maduro el guaje cirial lo preparan en vino para que tomen las personas que tengan alguna enfermedad del estómago por ejemplo, lo usan si tienen hinchado el estómado, anteriormente también tuvo un, fue juguete de las personas de antes, de la gente de aquel tiempo la gente del pueblo lo utiliza para hacer un trompo, se llama xiga bisunu (una especie de trompo) le clavan una estaca, le echan cera todo su alrededor y hacen dos oyitos a los lado, lo giran en el suelo con un pedazo de tablita y un pedazo de mecate","this gourd tree produces green spherical fruits, it has a red flower, and it produces, when the gourd is ripe, you can make a wine-like drink that serves as medicine for when people have a stomach problem for instance, when you have abdominal inflammation, in the past, it (the gourd) was used as a toy, by past people our people use it to make a spinning top called xiga bisunu, you would drive a peg through it, you would coat it in wax, drill to holes on opposite ends, and with a stick and twine you would make it spin",273fe4bee485fe0049ca69ec283d8b81,
EX0032,S0158,,"biuda alegre la? ti yagahuiini' nahuiini', risooni na? rácani casi luba' ca para ti bacaanda', este ribeeni guie' rosado, peru ti rato, ratosi ma biguuduni ne sihuaani rarí ra lidxi María luisa ca","la viuda alegre es una plantita chiquita, llega a ser alto, se forma como una enredadera para dar sombra, da unas flores color rosado, pero sólo un rato, después se marchita y está plantado aquí cerca de la casa de María Luisa","the biuda alegre is a smallish plant which can grow tall though, its branches intertwin to create a canopy, it produces pink flower but they last only a short while, after not long they wither, there is one standing here near Mrs. María Luisa's home",317f2579158f031ff74355e569fcf71e,
EX0033,S0159,"ka bi-xiidi","ca bixhiidi’","está enredado","it is tangled up",,ND
EX0034,S0183,"ri7 ti bi-zunu geta ra+ ka","ri’ ti bizunu gueta ra ca","ahí hay muchas (un montón de) tortillas","there is a bunch of tortillas here",,ND
EX0035,S0184,,"biña' la? ti luba' huiinini la? ricá caadxi cuaananaxhi luni la? casi ti forma ti yape dentro stíni ca la?, riguixhecabeni lu buu la?, rócabeni la?, dentro ca la? nápani caadxi semiá huiini' la? ne caadxi' duubi' huiini', ca semiá ca nga rócabe la?, quixhecabe lu buu la? ne ma irezani la? racá ma gócabeni ti luba' huiini' verdeni ne blancu, nabé laaca naxixeni rácani ndaró","la vid de caucho es una enredadera que da unos frutos con forma de un chayote en su interior, lo ponen a azar al carbón y lo comen, en su interior tiene unas semillas y unas plumitas, las semillas son las que se comen, los ponen al carbón y después lo cortan, entonces lo comen es una (planta) trepadora verde y blanco, es muy sabroso cuando se prepara en comida","the biña' is a small vine, it produces some fruits that have the shape of a chayote on the inside, it can be roasted on coals, it is edible, it has seeds inside and small sort of feathers, the seeds is what is edible, they (the fruits) are roasted on coals, then cut open and eaten it is a vine that is green and white and it is delicious when it is cooked",7dff75ec99caa1366f2a3fa1347c721d,
EX0036,S0196,,"chinchin ca la? ti yaga huiinini, risooni bia' ti bia'si ne rihuinni lu ca layú de siembra ca Ricá caadxi baina huiini' luni la? rixhidxicani, lui' casi sunu beenda' ne color verdeni la? ribeeni ti guie' huiini' naguchi ró yuzeni","el cascabelillo o sonaja es una plantita que llega a medir sólo un metro aproximadamente y se encuentra en los terrenos de siembra Da unas vainas pequeñas que suenan, parece como cascabel de serpiente y es de color verde, da unas florecitas amarillas lo comen los toros","the chinchin is a small tree that grows only up to a meter tall and it can be found in the agricultural fields it produces small pods which rattle, they look like a rattle snake and its green in color, it produces small yellow flowers the bulls eat it",f34c4fc46240ffd27f94e2fc9fe95987,
EX0037,S0034,,"chupa claseni nuu lu ndaani gui'xhi ca Tobi ndi la? jmá nalase xpandaga la? ne ruchiaa nàni layú ne jaa lu ra cà ca guie' ca la? nápani ti gandxu huiini' casi xcola mani' xubi riquiiñeni la? para ora napa binni casi guí pa xi laa la? para ricaacabeni cuaana ne re'cabeni ne jaas ne rihuinnini lu ca uriá ca dàni ca, ndaani' guidxi, irasi racá rihuinnini","hay de dos tipos en el monte Uno de ellos tiene las hojas más delgadas y extiende sus ramas en el suelo y en donde salen las flores, tiene un ganchito como la cola de un alacrán sirve para tomar una lavativa rectal cuando alguien está inflamado y lo toman y este y se encuentra en la orilla de los cerros, en el pueblo, en todos lados","there are two kinds up in the woods One kind has thinner leaves than the other and branches that extend at ground level, and where flowers sprout it has what looks like a scorpion's stinger it is used in enemas for the treatment of rectal inflammation, so that you can can use it as medicine and it can be found at the foot of the hills, in town, everywhere",852aab7439645aef5e6b7ee0fc33525c,
EX0038,S0034,,"nuu stobini ca la? laaca ridxélani ratica la? pero jmá ndaani' ca laguna ca la? ne nabata xpandagani la? nate, jmá na nanaande pero laaca riquiiñeni laaca para ca stobi ca, pero stobi ca nga jmá bueno, jmá jmá riquiiñe binni laa para lavativa ca la? para cuaana ca la? ne para gàze o para gueecabeni ne ridxélani casi ndaani ca laguna ca, ra ca layú zidi ca, jmá nanaande, nanaande xpandagani la? ne naté","hay otro tipo que también se encuentra donde sea, pero más dentro de las lagunas, y su hoja es más ancha, descolorido, más grueso pero también sirve para lo mismo que el otro tipo, pero el otro tipo es el más bueno, la gente lo usa más para lavativas rectales y para una ducha o para beberlo y se encuentra en lugares como lagunas, en lugares de tierra salada, su hoja es más grande y descolorida","there is one other plant that can be found everywhere but mostly in the lagoons and its leaves are wider, paler in color and thicker but it can also be used like the other (xcola mani' xubi) but the other one is more effective, it is used more frequently for enemas and as bath water or as ingested medicine it can be found in the lagoons, where the soil is salty, its leaves are thicker and paler in color",dbeb2a918f0a1a480a4500dfa5967b59,
EX0039,S0208,,"coquito ca la? ridxelani, ti yaga huiini' lui'ni ti yaga biduaa, qui risoodini la? risooni bia' chupa bia'si ne ridxélani  la? rumbo ndaani' casi ca pantano Matias ca neza neza rumbo guiaa ca, ra jmá naga', ra jmá riaba nisaguié riquiiñeni la? caasi para guni adornarcabe, guni arreglarcabe ti ti ramo guie' para chè pantión o iquiiñe binni para ti regalo ne ribeeni caadxi guie' huiini' la? color, nuuni la? ribee guie' xiñà la? nuuni la? ribee guie' guchi, nuuni la? blancu bandaga stìni ca la? nabata casi ti biduaa","el coquito se encuentra, se parece a un árbol de plátano, no llega a ser alto, pero llega a medir sólamente dos metros de altura y se encuentran rumbo a los pantanos de Matías con rumbo al norte, donde hay más vegetación, donde llueve más lo usan para adornar, arreglar un ramo de flores para llevar al panteón o para un regalo y da unas florecitas de color, algunos dan flores rojas, algunos dan flores amarillas y algunas flores blancas su hoja es plana y ancha como la de un árbol de plátano","the coquito is found...it is a small tree that looks like a banana tree, it is not tall, it only grows up to four meters tall, and it can be found near the swamps in Matías (Romero), towards the north, where there is more vegetation, where it rains more It is used for ornamentation, in floral arrangements for graves or as gifts and it produces small flowers, some produce red flowers, some produce yellow flowers and some produce white ones its leaves are wide and similar to those of the banana tree",6202a69526eaae1109a689a8f4d89685,
EX0040,S0209,,"cortés ca la? ridxelani, rihuinnini la? lu merodio ca, lu dani merodio ca la? ne na nasooni, nápani bia' chii, bia' chii la? de doce bia' ne yaga color na naquichigáni ne nápani caadxi orqueta la? ne riquiiñe, nabé riquiiñe yaga stíni ca la?, qui riquiiñedini para yaga le' peru riquiiñeni para marru, na marru, mango stì marru purti jmá nalaasani ne ricá caadxi guie', guie' blanco luni la? ne rápani caadxi vaina huiini' ziuula","cortes o lapacho se encuentra, se ve en el merodio, en el cerro merodio y es alto, tiene unos diez o doce metros de altura y es un árbo medio blanco y tiene unas horquetas, se usa mucho su madera, no se usa para cercos, pero se usa para el mango del marro porque es más dúctil y da unas flores blancas y tiene unas vainitas largas","the cortes can be found, can be seen in the Merodio, in the Merodio hill, and it is tall, it can grow up to ten meters, ten to twelve meters and the wood is whiteish, and it has forked branches, its wood has many uses, it is not used in fences but it is used to make mallets, the handle of mallets because it is more malleable it produces flowers, white flower, and it has long seed pods",16c69a3f632ad97b36ec42979d238ca6,
EX0041,S0216,,"cumbriu la? ti yaga nasoo rácani, bia' chii bia' ne naxhácu ládini, nápani rama stìni la? casi napa, casi yaga, casi yaga chi dxita ne nablanco, caféni ne ricá caadxi bola huiini xiñà luni la? rócabe la?, rábicabe cumbriu ca, ne guie' stìni la? guie' huiini' color casi naxiñà la? o color casi lila, color morado ne riquiiñeni para, para yaga xadé ne para muriu, para poste la? qui riquiiñedini","la acerola o grandillo es una planta que llega ser alto, aproximadamente diez metros y su textura es cacariza o áspera y tiene sus ramas como el árbol cacho de toro es blanco, café y da unas bolitas rojas se comen a eso que le llaman granadillo y su flor son florecitas de color como rojo o color como el lila, color morado y se usa para leña del comal y para morillos, para postes no sirve","the cumbriu is a tall tree that can grow as much as ten meters it is white, brown and that which people call cumbriu is edible, and its flowers are small flowers almoost red or almost lilac, purple in color, and it (the wood) is used as firewood and as support beams, but it is not used for posts",07afbb2394b97c7ce4ad819838247908,
EX0042,S0227;S0846,,"nuu sti du'ga', ngá ni ridxéladu laa lade guidxi, ngá la? narooba, jmá narooba ñee la? ne nabé naxada, stale bandà rudiini bandaga stìni la? jmá xcaadxi ziuula que de duga dàni ca ne cuananaxhi stìni la? jmá narooba, jmá namboolo que duga dàni ga también ne dxiqué la? ro ro ro ro ca xcuidini pue, ro ca xcuidi huiinicani peru jmá ro, ora ma rìni ma cayàni la? rie dxi, tiempu dxicá uyuu bihui ndaani guidxi la? nabé ridxiña bihui xa'na yaga ca la? ne nabé ro bihuini ne nabé ribídxini jaa guidiribeela nácabe","hay otro tipo de du'ga', ese se encuentra en el pueblo, ese es grande, su tronco es más grande y es muy chaparro, da mucha sombra su hoja es un poco más larga que de la du'ga' de cerro y su fruto es más grande y grueso que el de la du'ga' de cerro y anteriormente lo comían los niños pero comen más, cuando ya está amontonado y maduro, en aquellos tiempos habían cerdos en el pueblo, los cerdos se acercaban mucho debajo del árbol y lo comían mucho y dicen que atrae mucho a los murciélagos","there is another du'ga', this one is found in town, this one is large, it has a larger trunk, and it is very short, and it provides lots of shade its leaves are longer than those of the wild du'ga' and its fruits are also bigger, larger than those of the wild du'ga' and in the past, they were eaten, eaten, eaten, eaten by children, children would eat them",16e85b57ebf8c5abc24b7ab9f4f58359,
